source1_entity_id,missed_target_id,reason,country_mismatch,beyond_rank_cut,postings_budget_dropped
S1-869470249,S2-224643059,no_shared_term,False,False,False
S1-869470249,S3-235089772,beyond_rank_cut,False,True,False
S1-35036727,S2-867208796,beyond_rank_cut,False,True,False
S1-140553037,S3-454103125,no_shared_term,False,False,False
S1-486157946,S2-820759713,beyond_rank_cut,False,True,False
S1-479599514,S3-919890637,beyond_rank_cut,False,True,False
S1-189081979,S2-867035564,beyond_rank_cut,False,True,False
S1-957585237,S3-804281024,beyond_rank_cut,False,True,False
S1-631496680,S3-669908037,beyond_rank_cut,False,True,False
S1-139644827,S3-687171475,no_shared_term,False,False,False
S1-522651147,S3-961056664,no_shared_term,False,False,False
S1-18002955,S3-879184180,no_shared_term,False,False,False
S1-668658123,S2-448299046,no_shared_term,False,False,False
S1-218152257,S3-847938119,beyond_rank_cut,False,True,False
S1-218152257,S3-897429367,beyond_rank_cut,False,True,False
S1-554500937,S3-586189817,beyond_rank_cut,False,True,False
S1-765795662,S2-5733854,no_shared_term,False,False,False
S1-765795662,S3-474394526,beyond_rank_cut,False,True,False
S1-909493949,S3-942245463,beyond_rank_cut,False,True,False
S1-574409977,S3-252886809,no_shared_term,False,False,False
S1-574409977,S3-316385387,beyond_rank_cut,False,True,False
S1-897578967,S2-60102515,beyond_rank_cut,False,True,False
S1-327295019,S2-411673415,beyond_rank_cut,False,True,False
S1-104845464,S3-717089682,no_shared_term,False,False,False
S1-777721379,S2-982277034,no_shared_term,False,False,False
S1-361071374,S2-152587448,beyond_rank_cut,False,True,False
S1-871603935,S2-337455543,no_shared_term,False,False,False
S1-484737322,S2-442875903,beyond_rank_cut,False,True,False
S1-638798248,S3-955393429,beyond_rank_cut,False,True,False
S1-892163487,S3-187161344,no_shared_term,False,False,False
S1-827316733,S3-55215235,beyond_rank_cut,False,True,False
S1-138651501,S3-728668404,beyond_rank_cut,False,True,False
S1-920907545,S2-351410399,beyond_rank_cut,False,True,False
S1-151148708,S3-281197914,no_shared_term,False,False,False
S1-510199021,S3-10836766,beyond_rank_cut,False,True,False
S1-510199021,S3-18519387,beyond_rank_cut,False,True,False
S1-105188242,S2-711173594,beyond_rank_cut,False,True,False
S1-343045243,S2-465441504,no_shared_term,False,False,False
S1-764096170,S2-144250260,no_shared_term,False,False,False
S1-571192159,S2-468572383,no_shared_term,False,False,False
S1-320928310,S2-339285944,no_shared_term,False,False,False
S1-320928310,S2-772653541,no_shared_term,False,False,False
S1-664189432,S2-540141024,beyond_rank_cut,False,True,False
S1-307677558,S3-517114392,beyond_rank_cut,False,True,False
S1-76963253,S2-592530306,beyond_rank_cut,False,True,False
S1-767197449,S3-783640678,beyond_rank_cut,False,True,False
S1-93719104,S2-961119896,no_shared_term,False,False,False
S1-136777404,S2-545070237,no_shared_term,False,False,False
S1-762716793,S2-735728307,beyond_rank_cut,False,True,False
S1-395376067,S3-248758687,no_shared_term,False,False,False
S1-545772319,S2-510112592,no_shared_term,False,False,False
S1-653897675,S2-990835302,beyond_rank_cut,False,True,False
S1-763163915,S2-302429131,beyond_rank_cut,False,True,False
S1-763163915,S3-438512319,beyond_rank_cut,False,True,False
S1-763163915,S3-701804335,beyond_rank_cut,False,True,False
S1-763163915,S3-722050213,beyond_rank_cut,False,True,False
S1-672775360,S3-388316071,no_shared_term,False,False,False
S1-672775360,S3-957739580,beyond_rank_cut,False,True,False
S1-685067628,S3-371103748,beyond_rank_cut,False,True,False
S1-685067628,S3-819458421,beyond_rank_cut,False,True,False
S1-681280588,S3-129711655,beyond_rank_cut,False,True,False
S1-725299856,S2-862055778,beyond_rank_cut,False,True,False
S1-430782419,S3-318635903,beyond_rank_cut,False,True,False
S1-430782419,S3-449952857,beyond_rank_cut,False,True,False
S1-430782419,S3-722768493,beyond_rank_cut,False,True,False
S1-961516308,S2-483024100,no_shared_term,False,False,False
S1-3581536,S2-931857047,no_shared_term,False,False,False
S1-868897538,S2-483464853,beyond_rank_cut,False,True,False
S1-578188723,S2-65633953,beyond_rank_cut,False,True,False
S1-210729694,S2-109615723,beyond_rank_cut,False,True,False
S1-516242869,S2-755703515,beyond_rank_cut,False,True,False
S1-516242869,S3-707921618,no_shared_term,False,False,False
S1-928691649,S3-142110984,beyond_rank_cut,False,True,False
S1-905354048,S2-484692396,no_shared_term,False,False,False
S1-75935649,S3-556665531,beyond_rank_cut,False,True,False
S1-325968392,S3-466811513,no_shared_term,False,False,False
S1-934636567,S3-629981351,beyond_rank_cut,False,True,False
S1-82412551,S2-530776489,no_shared_term,False,False,False
S1-82412551,S2-850225016,no_shared_term,False,False,False
S1-82412551,S3-439503957,no_shared_term,False,False,False
S1-586138346,S3-180896517,beyond_rank_cut,False,True,False
S1-580891121,S3-213568604,beyond_rank_cut,False,True,False
S1-127140158,S2-859135671,no_shared_term,False,False,False
S1-127140158,S3-655741106,no_shared_term,False,False,False
S1-547497387,S2-745002780,beyond_rank_cut,False,True,False
S1-843275044,S3-356904590,no_shared_term,False,False,False
S1-11641951,S2-864776234,no_shared_term,False,False,False
S1-11641951,S3-131338627,beyond_rank_cut,False,True,False
S1-11641951,S3-698494235,no_shared_term,False,False,False
S1-187847306,S2-872985895,beyond_rank_cut,False,True,False
S1-971254034,S3-332955804,beyond_rank_cut,False,True,False
S1-836863405,S2-509196706,beyond_rank_cut,False,True,False
S1-311868118,S3-128712823,beyond_rank_cut,False,True,False
S1-311868118,S3-191017973,beyond_rank_cut,False,True,False
S1-943717911,S3-924110090,beyond_rank_cut,False,True,False
S1-182981265,S2-244466111,no_shared_term,False,False,False
S1-182981265,S3-480656128,beyond_rank_cut,False,True,False
S1-173281445,S2-845367460,no_shared_term,False,False,False
S1-353057727,S2-28327781,beyond_rank_cut,False,True,False
S1-141940708,S3-85890297,beyond_rank_cut,False,True,False
S1-301399265,S2-439375556,beyond_rank_cut,False,True,False
S1-232176259,S3-561400533,beyond_rank_cut,False,True,False
S1-137844529,S2-561762556,beyond_rank_cut,False,True,False
S1-53749104,S2-388385672,beyond_rank_cut,False,True,False
S1-53749104,S3-208972881,beyond_rank_cut,False,True,False
S1-285534469,S3-68189794,beyond_rank_cut,False,True,False
S1-411437832,S2-937854821,no_shared_term,False,False,False
S1-516575558,S3-919636993,beyond_rank_cut,False,True,False
S1-40816335,S2-247002756,beyond_rank_cut,False,True,False
S1-40816335,S2-599099422,beyond_rank_cut,False,True,False
S1-6884010,S3-565512295,beyond_rank_cut,False,True,False
S1-176478536,S2-370708558,no_shared_term,False,False,False
S1-176478536,S2-832996694,beyond_rank_cut,False,True,False
S1-176478536,S3-137311973,no_shared_term,False,False,False
S1-814268222,S2-720790989,no_shared_term,False,False,False
S1-991738300,S2-113884687,beyond_rank_cut,False,True,False
S1-478466715,S3-493768612,beyond_rank_cut,False,True,False
S1-785485371,S2-919414258,no_shared_term,False,False,False
S1-785485371,S3-931517573,beyond_rank_cut,False,True,False
S1-437465098,S3-542059948,beyond_rank_cut,False,True,False
S1-716073421,S2-790401331,beyond_rank_cut,False,True,False
S1-380541393,S2-244558080,beyond_rank_cut,False,True,False
S1-59245606,S3-337391318,beyond_rank_cut,False,True,False
S1-70847460,S2-221723871,no_shared_term,False,False,False
S1-70847460,S2-428939997,no_shared_term,False,False,False
S1-70847460,S2-494894662,no_shared_term,False,False,False
S1-70847460,S3-990223692,no_shared_term,False,False,False
S1-937664558,S3-124063270,beyond_rank_cut,False,True,False
S1-583521663,S2-431239206,beyond_rank_cut,False,True,False
S1-97805450,S2-910480909,beyond_rank_cut,False,True,False
S1-993641232,S3-178303810,no_shared_term,False,False,False
S1-993641232,S3-833285327,beyond_rank_cut,False,True,False
S1-117155141,S3-530107586,beyond_rank_cut,False,True,False
S1-619950507,S3-642243505,beyond_rank_cut,False,True,False
S1-95039200,S3-664627465,no_shared_term,False,False,False
S1-150200129,S2-979746338,no_shared_term,False,False,False
S1-639063515,S2-628713144,beyond_rank_cut,False,True,False
S1-639063515,S3-516447056,beyond_rank_cut,False,True,False
S1-855383932,S2-362126490,no_shared_term,False,False,False
S1-71907997,S2-314441511,beyond_rank_cut,False,True,False
S1-71907997,S2-751140522,beyond_rank_cut,False,True,False
S1-71907997,S2-92241540,beyond_rank_cut,False,True,False
S1-370765583,S3-994341202,beyond_rank_cut,False,True,False
S1-277858194,S2-870742349,beyond_rank_cut,False,True,False
S1-277858194,S3-448878660,beyond_rank_cut,False,True,False
S1-153350113,S3-614171276,beyond_rank_cut,False,True,False
S1-517915320,S2-341058712,beyond_rank_cut,False,True,False
S1-85860416,S2-687139221,beyond_rank_cut,False,True,False
S1-92361254,S2-439469942,beyond_rank_cut,False,True,False
S1-278029013,S3-907516911,beyond_rank_cut,False,True,False
S1-963936911,S2-818537273,beyond_rank_cut,False,True,False
S1-264476834,S2-636162180,beyond_rank_cut,False,True,False
S1-264476834,S2-723795098,beyond_rank_cut,False,True,False
S1-264476834,S2-836035785,no_shared_term,False,False,False
S1-264476834,S3-289895103,beyond_rank_cut,False,True,False
S1-264476834,S3-392848006,no_shared_term,False,False,False
S1-831610125,S3-168340500,beyond_rank_cut,False,True,False
S1-325918273,S3-898038973,beyond_rank_cut,False,True,False
S1-131067112,S3-955240680,beyond_rank_cut,False,True,False
S1-305047991,S3-23391898,beyond_rank_cut,False,True,False
S1-420646579,S2-309424187,no_shared_term,False,False,False
S1-494629826,S3-1392236,no_shared_term,False,False,False
S1-494629826,S3-859060722,beyond_rank_cut,False,True,False
S1-115254730,S3-190284004,beyond_rank_cut,False,True,False
S1-795349846,S2-833280972,beyond_rank_cut,False,True,False
S1-697116158,S3-579162663,no_shared_term,False,False,False
S1-990825019,S2-122727764,beyond_rank_cut,False,True,False
S1-278254904,S3-870509697,no_shared_term,False,False,False
S1-418244746,S3-415183986,no_shared_term,False,False,False
S1-787440483,S3-828287417,beyond_rank_cut,False,True,False
S1-921606235,S2-957290012,beyond_rank_cut,False,True,False
S1-753950707,S3-591549272,beyond_rank_cut,False,True,False
S1-273913877,S2-442355234,beyond_rank_cut,False,True,False
S1-396730421,S3-379388183,no_shared_term,False,False,False
S1-467622198,S3-406343273,beyond_rank_cut,False,True,False
S1-447231515,S3-357724002,beyond_rank_cut,False,True,False
S1-119345726,S2-475280387,beyond_rank_cut,False,True,False
S1-637719981,S3-425947510,beyond_rank_cut,False,True,False
S1-476624290,S3-766381014,beyond_rank_cut,False,True,False
S1-345493150,S3-955816949,beyond_rank_cut,False,True,False
S1-289920300,S3-977029019,beyond_rank_cut,False,True,False
S1-942115332,S3-144870539,beyond_rank_cut,False,True,False
S1-655668718,S3-913196866,beyond_rank_cut,False,True,False
S1-153012941,S2-630654780,no_shared_term,False,False,False
S1-649681537,S3-456475361,no_shared_term,False,False,False
S1-535702146,S3-867394188,beyond_rank_cut,False,True,False
S1-858401979,S2-15097264,beyond_rank_cut,False,True,False
S1-54607914,S3-677262685,no_shared_term,False,False,False
S1-997343724,S3-102577296,beyond_rank_cut,False,True,False
S1-806690422,S3-59872393,beyond_rank_cut,False,True,False
S1-794100379,S3-55689012,beyond_rank_cut,False,True,False
S1-929683063,S2-109087902,no_shared_term,False,False,False
S1-724836592,S3-797214681,beyond_rank_cut,False,True,False
S1-84974860,S3-139543129,beyond_rank_cut,False,True,False
S1-84974860,S3-430667809,no_shared_term,False,False,False
S1-591587719,S2-248061040,beyond_rank_cut,False,True,False
S1-88970436,S3-7892095,no_shared_term,False,False,False
S1-124647178,S2-355365891,no_shared_term,False,False,False
S1-722009615,S3-638044359,beyond_rank_cut,False,True,False
S1-663880055,S3-787040781,beyond_rank_cut,False,True,False
S1-688257519,S2-715587435,beyond_rank_cut,False,True,False
S1-853878138,S3-927227316,beyond_rank_cut,False,True,False
S1-406289425,S2-947056467,beyond_rank_cut,False,True,False
S1-386042199,S2-52546058,no_shared_term,False,False,False
S1-213256914,S2-81759682,beyond_rank_cut,False,True,False
S1-213256914,S3-750034736,beyond_rank_cut,False,True,False
S1-214338946,S3-62886652,beyond_rank_cut,False,True,False
S1-319936511,S3-399845031,beyond_rank_cut,False,True,False
S1-485238853,S2-69112656,no_shared_term,False,False,False
S1-156801075,S3-842746320,beyond_rank_cut,False,True,False
S1-650264972,S3-911759998,beyond_rank_cut,False,True,False
S1-67315427,S2-95094221,beyond_rank_cut,False,True,False
S1-235050017,S2-689822497,no_shared_term,False,False,False
S1-817690430,S3-163333462,no_shared_term,False,False,False
S1-568887110,S3-439716260,beyond_rank_cut,False,True,False
S1-268549324,S2-195912426,beyond_rank_cut,False,True,False
S1-168511161,S3-907302501,beyond_rank_cut,False,True,False
S1-729881859,S3-964284561,no_shared_term,False,False,False
S1-212649184,S3-735604165,beyond_rank_cut,False,True,False
S1-155505370,S3-184452721,beyond_rank_cut,False,True,False
S1-155505370,S3-924285334,beyond_rank_cut,False,True,False
S1-462179254,S3-229960493,beyond_rank_cut,False,True,False
S1-690101590,S3-267009484,beyond_rank_cut,False,True,False
S1-813091455,S2-201145893,no_shared_term,False,False,False
S1-917522238,S3-875619213,beyond_rank_cut,False,True,False
S1-867363523,S2-747943473,beyond_rank_cut,False,True,False
S1-43006943,S2-628016141,no_shared_term,False,False,False
S1-661119185,S3-779298757,beyond_rank_cut,False,True,False
S1-32454084,S3-668423549,beyond_rank_cut,False,True,False
S1-58980163,S3-337930100,beyond_rank_cut,False,True,False
S1-712209346,S3-924540968,beyond_rank_cut,False,True,False
S1-487633030,S2-808602397,no_shared_term,False,False,False
S1-779205189,S2-600612888,beyond_rank_cut,False,True,False
S1-558923882,S3-527975657,no_shared_term,False,False,False
S1-799879457,S3-110662115,beyond_rank_cut,False,True,False
S1-799879457,S3-846032807,beyond_rank_cut,False,True,False
S1-543697182,S2-746093707,beyond_rank_cut,False,True,False
S1-448559082,S3-495333259,beyond_rank_cut,False,True,False
S1-168474057,S2-676967299,no_shared_term,False,False,False
S1-720383567,S2-236497592,beyond_rank_cut,False,True,False
S1-834196687,S2-104437676,no_shared_term,False,False,False
S1-75734643,S3-901380747,beyond_rank_cut,False,True,False
S1-971708407,S3-138821881,beyond_rank_cut,False,True,False
S1-480399646,S3-415411730,beyond_rank_cut,False,True,False
S1-472150083,S3-542541471,beyond_rank_cut,False,True,False
S1-661339190,S2-838336501,no_shared_term,False,False,False
S1-560749624,S3-314271429,beyond_rank_cut,False,True,False
S1-858259909,S3-651209581,beyond_rank_cut,False,True,False
S1-747497218,S2-614883233,no_shared_term,False,False,False
S1-554651015,S3-959445252,beyond_rank_cut,False,True,False
S1-804825725,S3-779195743,beyond_rank_cut,False,True,False
S1-189684913,S3-793058072,no_shared_term,False,False,False
S1-137349045,S3-31218766,beyond_rank_cut,False,True,False
S1-505076925,S3-543452657,no_shared_term,False,False,False
S1-384022365,S3-12715458,beyond_rank_cut,False,True,False
S1-384022365,S3-542096399,beyond_rank_cut,False,True,False
S1-827206678,S2-478090412,beyond_rank_cut,False,True,False
S1-844693141,S2-201656131,beyond_rank_cut,False,True,False
S1-844693141,S2-935151561,beyond_rank_cut,False,True,False
S1-152136370,S2-863609853,beyond_rank_cut,False,True,False
S1-370190726,S2-415686088,beyond_rank_cut,False,True,False
S1-464852956,S3-506088951,beyond_rank_cut,False,True,False
S1-663633463,S3-822783935,beyond_rank_cut,False,True,False
S1-521676307,S3-616944492,beyond_rank_cut,False,True,False
S1-648695177,S2-3080592,no_shared_term,False,False,False
S1-172005099,S2-987999935,beyond_rank_cut,False,True,False
S1-348205780,S2-113646909,no_shared_term,False,False,False
S1-141512419,S2-604817529,no_shared_term,False,False,False
S1-543944706,S3-974888675,beyond_rank_cut,False,True,False
S1-600217190,S3-800261515,no_shared_term,False,False,False
S1-571855520,S3-444170842,no_shared_term,False,False,False
S1-463867998,S3-885398390,beyond_rank_cut,False,True,False
S1-564198266,S2-803684999,no_shared_term,False,False,False
S1-886957859,S3-633930646,beyond_rank_cut,False,True,False
S1-376270526,S3-35087771,beyond_rank_cut,False,True,False
S1-376270526,S3-360008963,no_shared_term,False,False,False
S1-376918682,S2-114919844,beyond_rank_cut,False,True,False
S1-272058870,S2-437322613,beyond_rank_cut,False,True,False
S1-272058870,S3-996892439,beyond_rank_cut,False,True,False
S1-722881099,S3-404959643,beyond_rank_cut,False,True,False
S1-275160243,S2-426585888,no_shared_term,False,False,False
S1-275160243,S2-798254240,no_shared_term,False,False,False
S1-275160243,S3-819676034,no_shared_term,False,False,False
S1-451369743,S2-359261806,beyond_rank_cut,False,True,False
S1-979456131,S2-804739091,beyond_rank_cut,False,True,False
S1-618700048,S2-879805067,beyond_rank_cut,False,True,False
S1-673624343,S2-596295230,beyond_rank_cut,False,True,False
S1-729321900,S2-359780453,beyond_rank_cut,False,True,False
S1-353507311,S3-51705655,beyond_rank_cut,False,True,False
S1-66410784,S2-241938793,no_shared_term,False,False,False
S1-338146421,S3-865537014,beyond_rank_cut,False,True,False
S1-14519947,S2-386170634,no_shared_term,False,False,False
S1-888774738,S2-546748358,beyond_rank_cut,False,True,False
S1-888774738,S3-527970518,beyond_rank_cut,False,True,False
S1-926694958,S2-653180523,beyond_rank_cut,False,True,False
S1-57129757,S3-669815393,no_shared_term,False,False,False
S1-387726934,S2-609860615,beyond_rank_cut,False,True,False
S1-890273902,S3-134504733,no_shared_term,False,False,False
S1-987160446,S2-206541681,beyond_rank_cut,False,True,False
S1-987160446,S3-277857083,beyond_rank_cut,False,True,False
S1-913853716,S3-191996061,beyond_rank_cut,False,True,False
S1-520854034,S2-779907816,no_shared_term,False,False,False
S1-887094663,S2-500195571,no_shared_term,False,False,False
S1-608811769,S3-261103512,beyond_rank_cut,False,True,False
S1-647228300,S3-584547349,no_shared_term,False,False,False
S1-598135262,S3-870126093,beyond_rank_cut,False,True,False
S1-44835349,S3-448045350,beyond_rank_cut,False,True,False
S1-401086068,S2-936611924,beyond_rank_cut,False,True,False
S1-602942746,S2-252359219,beyond_rank_cut,False,True,False
S1-602942746,S3-608091975,beyond_rank_cut,False,True,False
S1-602942746,S3-947522271,beyond_rank_cut,False,True,False
S1-13082464,S3-306926864,beyond_rank_cut,False,True,False
S1-484805479,S3-31209836,beyond_rank_cut,False,True,False
S1-289663017,S3-154376831,beyond_rank_cut,False,True,False
S1-700397391,S3-864711738,no_shared_term,False,False,False
S1-34931546,S2-690352650,beyond_rank_cut,False,True,False
S1-560573340,S3-635951099,no_shared_term,False,False,False
S1-557747371,S2-655300136,beyond_rank_cut,False,True,False
S1-925758663,S2-983425449,beyond_rank_cut,False,True,False
S1-136749041,S2-422491010,beyond_rank_cut,False,True,False
S1-75884168,S2-831533443,beyond_rank_cut,False,True,False
S1-75884168,S2-876476532,beyond_rank_cut,False,True,False
S1-905619671,S2-751173889,beyond_rank_cut,False,True,False
S1-340856862,S3-488809716,beyond_rank_cut,False,True,False
S1-482225278,S2-335790416,no_shared_term,False,False,False
S1-771013495,S3-228087397,beyond_rank_cut,False,True,False
S1-659634058,S2-235139659,beyond_rank_cut,False,True,False
S1-659634058,S2-554526399,beyond_rank_cut,False,True,False
S1-504002677,S3-478733706,beyond_rank_cut,False,True,False
S1-599044288,S2-862601266,beyond_rank_cut,False,True,False
S1-227546275,S2-150169379,no_shared_term,False,False,False
S1-74152036,S2-646177058,no_shared_term,False,False,False
S1-754597886,S2-145939299,beyond_rank_cut,False,True,False
S1-31172665,S2-803363191,no_shared_term,False,False,False
S1-31172665,S3-183853346,beyond_rank_cut,False,True,False
S1-521655645,S3-338206293,beyond_rank_cut,False,True,False
S1-619583896,S2-599146408,beyond_rank_cut,False,True,False
S1-465445179,S2-529841598,beyond_rank_cut,False,True,False
S1-683667053,S3-120737567,no_shared_term,False,False,False
S1-683667053,S3-484860450,no_shared_term,False,False,False
S1-683667053,S3-693534553,no_shared_term,False,False,False
S1-199791953,S3-94126339,no_shared_term,False,False,False
S1-781192887,S3-444589645,beyond_rank_cut,False,True,False
S1-183658357,S3-807930378,beyond_rank_cut,False,True,False
S1-715799,S3-924010559,no_shared_term,False,False,False
S1-269391125,S3-870412703,beyond_rank_cut,False,True,False
S1-76120121,S3-144704258,beyond_rank_cut,False,True,False
S1-590638911,S3-658154097,no_shared_term,False,False,False
S1-403682130,S3-239109055,beyond_rank_cut,False,True,False
S1-403682130,S3-483184435,beyond_rank_cut,False,True,False
S1-435671746,S2-104533405,no_shared_term,False,False,False
S1-435671746,S3-510155140,no_shared_term,False,False,False
S1-568706666,S2-687028804,beyond_rank_cut,False,True,False
S1-865136478,S2-693873789,beyond_rank_cut,False,True,False
S1-866921138,S2-819283423,beyond_rank_cut,False,True,False
S1-378444889,S3-50157793,beyond_rank_cut,False,True,False
S1-744810401,S2-653289986,beyond_rank_cut,False,True,False
S1-884552525,S2-885859554,beyond_rank_cut,False,True,False
S1-44962221,S2-109603969,beyond_rank_cut,False,True,False
S1-44962221,S3-547974149,beyond_rank_cut,False,True,False
S1-260392372,S3-212013701,beyond_rank_cut,False,True,False
S1-516441956,S2-837276569,beyond_rank_cut,False,True,False
S1-855951313,S2-408963242,no_shared_term,False,False,False
S1-855951313,S3-911166020,no_shared_term,False,False,False
S1-374450612,S3-884666663,no_shared_term,False,False,False
S1-24881590,S3-816123722,no_shared_term,False,False,False
S1-740386852,S3-489375520,no_shared_term,False,False,False
S1-791081360,S2-237116565,no_shared_term,False,False,False
S1-500555151,S3-956656278,no_shared_term,False,False,False
S1-539294037,S2-48356416,no_shared_term,False,False,False
S1-538961090,S3-283158881,beyond_rank_cut,False,True,False
S1-538961090,S3-3498997,beyond_rank_cut,False,True,False
S1-960064020,S3-324963393,no_shared_term,False,False,False
S1-499005262,S3-789133604,beyond_rank_cut,False,True,False
S1-934264462,S2-657103734,no_shared_term,False,False,False
S1-934264462,S3-181292791,beyond_rank_cut,False,True,False
S1-343492052,S2-887887876,beyond_rank_cut,False,True,False
S1-343492052,S2-941596798,beyond_rank_cut,False,True,False
S1-101140410,S2-858861688,beyond_rank_cut,False,True,False
S1-566248257,S3-950688761,beyond_rank_cut,False,True,False
S1-353314345,S3-398911655,no_shared_term,False,False,False
S1-600489150,S2-211148672,no_shared_term,False,False,False
S1-600489150,S3-526666314,no_shared_term,False,False,False
S1-664154614,S3-239208460,beyond_rank_cut,False,True,False
S1-591524820,S3-625274490,beyond_rank_cut,False,True,False
S1-575084357,S3-452529495,no_shared_term,False,False,False
S1-703930633,S3-768977655,beyond_rank_cut,False,True,False
S1-142039334,S3-397596345,beyond_rank_cut,False,True,False
S1-46188977,S2-693891908,beyond_rank_cut,False,True,False
S1-46188977,S3-811928561,beyond_rank_cut,False,True,False
S1-246681376,S2-746896378,beyond_rank_cut,False,True,False
S1-706087748,S2-291998042,no_shared_term,False,False,False
S1-706087748,S2-539657856,no_shared_term,False,False,False
S1-706087748,S3-995773478,no_shared_term,False,False,False
S1-299684826,S3-265663348,beyond_rank_cut,False,True,False
S1-885007233,S3-850665845,beyond_rank_cut,False,True,False
S1-858916793,S2-568300145,no_shared_term,False,False,False
S1-858916793,S2-654016774,no_shared_term,False,False,False
S1-858916793,S3-57086637,beyond_rank_cut,False,True,False
S1-66065657,S2-502867121,no_shared_term,False,False,False
S1-831784662,S2-367722340,beyond_rank_cut,False,True,False
S1-280357520,S3-638789133,beyond_rank_cut,False,True,False
S1-280357520,S3-791245206,beyond_rank_cut,False,True,False
S1-861818409,S2-670919913,beyond_rank_cut,False,True,False
S1-861818409,S3-907760614,beyond_rank_cut,False,True,False
S1-661874717,S2-535325969,beyond_rank_cut,False,True,False
S1-476079089,S2-384852145,beyond_rank_cut,False,True,False
S1-102904910,S2-24794383,beyond_rank_cut,False,True,False
S1-102904910,S3-228176959,beyond_rank_cut,False,True,False
S1-360275548,S2-333718249,beyond_rank_cut,False,True,False
S1-360275548,S3-876783454,beyond_rank_cut,False,True,False
S1-112087163,S3-564913769,beyond_rank_cut,False,True,False
S1-936570122,S3-247906577,beyond_rank_cut,False,True,False
S1-367247976,S3-67196842,beyond_rank_cut,False,True,False
S1-727363944,S2-590524240,no_shared_term,False,False,False
S1-184682857,S3-204022915,beyond_rank_cut,False,True,False
S1-332840119,S2-834781457,beyond_rank_cut,False,True,False
S1-92065171,S2-833820531,no_shared_term,False,False,False
S1-92065171,S3-337803763,no_shared_term,False,False,False
S1-670044706,S3-638892273,beyond_rank_cut,False,True,False
S1-173775364,S2-263731421,beyond_rank_cut,False,True,False
S1-281738211,S3-736580813,beyond_rank_cut,False,True,False
S1-910258202,S2-139930111,beyond_rank_cut,False,True,False
S1-931909180,S3-358720487,no_shared_term,False,False,False
S1-66321264,S2-330819774,no_shared_term,False,False,False
S1-290686794,S3-379929945,no_shared_term,False,False,False
S1-290686794,S3-778703209,beyond_rank_cut,False,True,False
S1-774562126,S2-397338652,beyond_rank_cut,False,True,False
S1-204764486,S2-241792722,beyond_rank_cut,False,True,False
S1-204764486,S2-691375951,beyond_rank_cut,False,True,False
S1-760967852,S2-222870988,beyond_rank_cut,False,True,False
S1-733418123,S2-99305285,no_shared_term,False,False,False
S1-823876132,S3-405591024,beyond_rank_cut,False,True,False
S1-919040804,S3-915423356,beyond_rank_cut,False,True,False
S1-300327194,S3-529538100,no_shared_term,False,False,False
S1-524945829,S3-725286866,beyond_rank_cut,False,True,False
S1-557045447,S2-390133381,no_shared_term,False,False,False
S1-330318840,S2-552006619,beyond_rank_cut,False,True,False
S1-744857250,S3-81719011,no_shared_term,False,False,False
S1-744857250,S3-836219437,no_shared_term,False,False,False
S1-492758582,S3-173055810,beyond_rank_cut,False,True,False
S1-492758582,S3-763935843,beyond_rank_cut,False,True,False
S1-635731652,S2-146836474,beyond_rank_cut,False,True,False
S1-635731652,S2-974223380,no_shared_term,False,False,False
S1-30716402,S2-469516493,no_shared_term,False,False,False
S1-30716402,S2-972479930,no_shared_term,False,False,False
S1-30716402,S3-542165506,beyond_rank_cut,False,True,False
S1-493498250,S2-847994969,no_shared_term,False,False,False
S1-493498250,S3-457993263,beyond_rank_cut,False,True,False
S1-493498250,S3-672008669,beyond_rank_cut,False,True,False
S1-493498250,S3-855912968,beyond_rank_cut,False,True,False
S1-493498250,S3-936074497,beyond_rank_cut,False,True,False
S1-713273546,S2-738292144,beyond_rank_cut,False,True,False
S1-713273546,S3-778945152,beyond_rank_cut,False,True,False
S1-359834874,S3-88720162,beyond_rank_cut,False,True,False
S1-570504179,S2-410218904,beyond_rank_cut,False,True,False
S1-263261037,S2-506060895,no_shared_term,False,False,False
S1-263261037,S3-89679423,beyond_rank_cut,False,True,False
S1-774989479,S3-686109100,beyond_rank_cut,False,True,False
S1-860077193,S3-346281807,no_shared_term,False,False,False
S1-656314503,S2-837002591,beyond_rank_cut,False,True,False
S1-347717523,S2-599684914,beyond_rank_cut,False,True,False
S1-994787728,S3-522198835,no_shared_term,False,False,False
S1-447526807,S2-599305145,beyond_rank_cut,False,True,False
S1-375376047,S2-848590368,no_shared_term,False,False,False
S1-589827935,S2-797212235,no_shared_term,False,False,False
S1-145967564,S3-726438898,beyond_rank_cut,False,True,False
S1-780133805,S3-367945239,beyond_rank_cut,False,True,False
S1-849784330,S3-420961574,beyond_rank_cut,False,True,False
S1-228962135,S2-8157412,beyond_rank_cut,False,True,False
S1-579869305,S3-54871743,beyond_rank_cut,False,True,False
S1-27443644,S2-950299409,no_shared_term,False,False,False
S1-829026092,S2-148545925,no_shared_term,False,False,False
S1-829026092,S2-213986708,no_shared_term,False,False,False
S1-829026092,S2-364360073,no_shared_term,False,False,False
S1-301044740,S3-286946730,beyond_rank_cut,False,True,False
S1-653062214,S2-405052353,beyond_rank_cut,False,True,False
S1-653062214,S2-434181579,beyond_rank_cut,False,True,False
S1-546769633,S3-596149274,beyond_rank_cut,False,True,False
S1-713513767,S3-849589707,beyond_rank_cut,False,True,False
