source1_entity_id,true_match_count,candidate_count,hits,missed_target_ids
S1-733058783,4,300,4,
S1-252077244,2,300,2,
S1-147758793,1,300,1,
S1-866501598,3,300,3,
S1-553299556,3,300,3,
S1-213770948,4,300,4,
S1-303846681,1,253,1,
S1-80070680,3,78,3,
S1-925607768,3,300,3,
S1-100887410,5,300,5,
S1-967602110,2,300,2,
S1-7041604,2,300,2,
S1-686319507,2,300,2,
S1-312700448,4,300,4,
S1-71350109,2,300,2,
S1-584709202,4,300,4,
S1-421494953,6,300,6,
S1-743165286,2,300,2,
S1-342520621,4,88,4,
S1-61546634,5,300,5,
S1-273457016,2,300,2,
S1-802471049,4,300,4,
S1-783701088,3,300,3,
S1-695897643,1,300,1,
S1-917957031,6,300,6,
S1-422017412,2,300,2,
S1-516830187,3,300,3,
S1-551066507,4,300,4,
S1-208316757,5,300,5,
S1-38952205,5,300,5,
S1-790090738,0,300,0,
S1-611496588,5,300,5,
S1-72412217,1,300,1,
S1-683957724,6,300,6,
S1-725360556,5,300,5,
S1-812251262,5,300,5,
S1-912813388,5,300,5,
S1-79760257,3,300,3,
S1-504511492,3,96,3,
S1-858852704,3,300,3,
S1-268712972,3,300,3,
S1-330111346,5,300,5,
S1-842908722,3,300,3,
S1-541990718,2,300,2,
S1-591968508,5,300,5,
S1-60889945,4,300,4,
S1-706726599,4,300,4,
S1-130581300,6,300,5,S3-854251068
S1-564853836,4,300,4,
S1-572812576,3,300,3,
S1-876979130,2,300,2,
S1-847248323,6,300,6,
S1-952749917,6,300,6,
S1-853652486,4,300,4,
S1-49403675,3,300,3,
S1-537962592,0,300,0,
S1-92360903,0,300,0,
S1-92701240,4,21,4,
S1-156104085,1,300,1,
S1-485083821,4,300,4,
S1-797558059,4,195,4,
S1-973485660,4,300,3,S3-180020046
S1-608194144,2,300,2,
S1-658571558,4,300,4,
S1-531949823,6,300,6,
S1-19250100,6,300,6,
S1-362263270,2,300,2,
S1-934537635,5,300,5,
S1-291359103,3,300,3,
S1-410378313,2,300,2,
S1-998518370,0,300,0,
S1-881405486,5,300,5,
S1-258292315,4,300,4,
S1-753331438,3,300,3,
S1-662616525,6,300,6,
S1-240170589,4,300,4,
S1-56152194,3,300,1,"S2-397604970,S2-555075607"
S1-777557793,3,300,3,
S1-761371620,3,300,3,
S1-509457712,3,300,3,
S1-893540208,4,300,4,
S1-181068638,4,300,4,
S1-217180410,6,300,5,S3-779884550
S1-381659403,2,300,2,
S1-843990808,5,300,5,
S1-905738143,1,300,1,
S1-151024047,4,300,4,
S1-426058464,5,300,5,
S1-333970232,6,300,6,
S1-945317271,3,300,3,
S1-102638382,6,300,5,S3-500033463
S1-242158514,4,300,4,
S1-370369948,5,300,5,
S1-370870534,3,300,3,
S1-305929576,3,300,3,
S1-794759450,2,300,2,
S1-309494947,4,300,4,
S1-107161019,1,300,0,S3-564552604
S1-585822219,4,300,4,
S1-159546077,3,300,3,
S1-749924849,5,300,5,
S1-71051494,3,300,3,
S1-90982680,3,300,3,
S1-602139766,1,300,1,
S1-784454958,5,300,5,
S1-840461394,4,300,4,
S1-636258587,3,300,3,
S1-524514500,4,300,4,
S1-776366852,5,300,5,
S1-616891974,2,300,2,
S1-174104466,4,222,4,
S1-124184889,4,300,4,
S1-404790459,3,300,3,
S1-202384585,2,300,2,
S1-734401777,3,300,3,
S1-376988363,3,300,3,
S1-813975428,3,300,2,S3-740613556
S1-378457117,7,300,7,
S1-685469897,2,300,2,
S1-617498711,4,300,4,
S1-769446660,7,300,7,
S1-76085556,4,300,4,
S1-459168743,1,300,1,
S1-207332883,0,300,0,
S1-197673645,8,300,8,
S1-640218463,5,300,5,
S1-743566125,2,300,2,
S1-57550134,0,300,0,
S1-782304050,0,300,0,
S1-708735014,4,300,4,
S1-712061474,0,300,0,
S1-473664665,4,300,4,
S1-307752565,2,300,2,
S1-759674813,6,300,6,
S1-426254212,6,300,5,S2-944033038
S1-193208516,6,300,6,
S1-77617786,1,300,1,
S1-505905548,3,233,3,
S1-256389779,2,300,2,
S1-14075938,3,300,3,
S1-236454234,2,300,2,
S1-475238171,4,300,4,
S1-171054276,4,300,2,"S2-477513214,S3-941541945"
S1-395407593,2,300,2,
S1-899581029,3,300,3,
S1-429686495,5,300,5,
S1-40718764,4,300,3,S2-280855346
S1-495926376,2,300,2,
S1-849631295,6,300,6,
S1-196703550,0,300,0,
S1-396190636,5,300,5,
S1-761504162,3,300,3,
S1-115348147,5,300,5,
S1-353156585,6,300,6,
S1-586036529,5,300,5,
S1-307620599,2,300,2,
S1-748413300,1,300,1,
S1-366656949,4,300,4,
S1-817684780,0,300,0,
S1-429741894,3,300,3,
S1-544816270,0,300,0,
S1-910733695,1,300,1,
S1-378134929,2,294,2,
S1-129000954,0,300,0,
S1-532834215,3,300,3,
S1-976737474,2,300,2,
S1-81977200,0,300,0,
S1-115432061,2,117,2,
S1-148413674,3,300,3,
S1-192085606,1,300,1,
S1-998174265,2,300,2,
S1-513508637,3,300,2,S3-600856820
S1-489838438,0,300,0,
S1-206852014,2,300,2,
S1-630766281,5,300,5,
S1-898257262,8,300,8,
S1-452701818,2,300,2,
S1-263552214,1,300,1,
S1-391765000,4,243,4,
S1-117206177,6,300,6,
S1-848368162,3,300,3,
S1-318164463,3,300,3,
S1-12267584,2,300,2,
S1-648976364,2,300,2,
S1-331735313,3,178,3,
S1-521958924,2,300,2,
S1-315515615,5,300,5,
S1-843851691,3,300,3,
S1-920971808,5,300,5,
S1-690911945,2,300,2,
S1-898761119,4,300,4,
S1-560104261,3,300,3,
S1-699344566,2,216,2,
S1-327078323,4,300,4,
S1-388150565,3,300,3,
S1-269217358,0,231,0,
S1-907671939,7,300,7,
S1-787871132,5,300,5,
S1-953274074,4,300,4,
S1-479191428,4,300,1,"S3-113676644,S3-379356519,S3-556713512"
S1-569968072,6,300,6,
S1-792112688,2,300,2,
S1-885101040,2,271,2,
S1-173908390,5,300,5,
S1-619987441,4,258,4,
S1-974391219,5,300,5,
S1-797488340,4,300,4,
S1-337304721,5,127,5,
S1-315457201,2,300,2,
S1-454559834,2,300,2,
S1-329946797,5,300,5,
S1-506209561,5,300,5,
S1-859755383,5,300,5,
S1-836822190,0,300,0,
S1-24415359,2,300,2,
S1-686334771,2,300,2,
S1-213632838,6,300,6,
S1-368210173,7,300,7,
S1-873902216,4,300,4,
S1-481006057,4,300,4,
S1-789885468,1,300,1,
S1-98682687,4,300,4,
S1-190611939,0,300,0,
S1-606946274,4,300,4,
S1-27234603,2,300,2,
S1-134270701,2,300,2,
S1-781874705,2,300,2,
S1-778955404,5,300,5,
S1-901648947,3,300,1,"S3-311075765,S3-607319754"
S1-265321921,4,300,4,
S1-817133723,6,300,6,
S1-579482212,2,300,2,
S1-35830787,1,300,1,
S1-803555394,8,300,8,
S1-16805302,4,300,4,
S1-617286520,4,300,4,
S1-79969384,4,135,4,
S1-872962795,0,300,0,
S1-723674939,4,300,4,
S1-585687432,2,300,2,
S1-992732057,5,300,5,
S1-217682792,3,300,3,
S1-193393632,4,300,4,
S1-971584591,0,300,0,
S1-303944389,3,300,3,
S1-519208461,4,300,4,
S1-860848637,3,300,3,
S1-840250264,3,300,3,
S1-277363469,4,300,4,
S1-268034385,5,300,5,
S1-153463553,6,300,6,
S1-322791790,5,300,5,
S1-624671661,2,300,2,
S1-472340773,5,300,5,
S1-493967151,3,300,3,
S1-235299593,6,300,6,
S1-636051160,4,300,4,
S1-418333150,2,300,2,
S1-444422353,8,300,8,
S1-777629156,2,300,2,
S1-707667846,6,300,6,
S1-452888434,6,300,6,
S1-879444485,5,300,5,
S1-264801230,5,300,5,
S1-816816857,4,300,4,
S1-649700160,6,300,5,S3-961388840
S1-213902540,4,300,4,
S1-580725877,5,110,5,
S1-894084576,2,300,2,
S1-553405178,4,300,4,
S1-893895148,3,300,3,
S1-721046115,2,300,2,
S1-527488881,3,300,3,
S1-213299797,2,300,2,
S1-231177382,2,300,2,
S1-576598840,0,300,0,
S1-967320038,3,300,3,
S1-33667556,4,300,4,
S1-749005946,4,300,4,
S1-144717299,4,300,4,
S1-901791260,3,124,3,
S1-788604503,3,300,3,
S1-510625979,5,300,5,
S1-217178326,2,300,2,
S1-288685890,1,300,1,
S1-141791710,3,300,3,
S1-843393423,1,300,1,
S1-913728633,2,300,2,
S1-461589269,2,246,2,
S1-23441850,3,300,3,
S1-876847893,6,300,5,S3-240248121
S1-929672245,3,300,3,
S1-455730436,2,300,2,
S1-917459203,3,300,3,
S1-421205407,2,300,2,
S1-267679081,2,300,2,
S1-44800532,4,300,4,
S1-486199132,2,300,2,
S1-865666699,3,300,3,
S1-436310303,9,300,9,
S1-486334230,2,300,2,
S1-349388974,5,300,5,
S1-999839611,2,138,2,
S1-90541768,2,300,2,
S1-444854521,7,300,7,
S1-686756318,2,300,2,
S1-191690272,4,300,4,
S1-839796592,3,300,3,
S1-668580094,1,300,1,
S1-854096402,4,300,4,
S1-228856113,5,300,5,
S1-591811415,1,300,1,
S1-474509365,5,300,5,
S1-463759459,2,300,2,
S1-322762099,4,300,4,
S1-354957053,2,300,2,
S1-232223960,4,300,4,
S1-335516655,7,300,7,
S1-700314983,5,300,5,
S1-519222303,4,300,4,
S1-707496461,0,300,0,
S1-639870732,2,300,2,
S1-552385533,5,300,5,
S1-693551496,4,300,4,
S1-29258893,2,300,2,
S1-295703200,8,300,8,
S1-196461776,2,300,2,
S1-362902600,5,300,5,
S1-836062806,2,300,2,
S1-540533189,2,300,2,
S1-841517226,4,300,4,
S1-494001270,4,300,4,
S1-398748499,2,300,1,S2-853598254
S1-448441118,8,300,8,
S1-856979015,4,300,4,
S1-377090770,3,300,3,
S1-187456286,6,300,5,S3-841078381
S1-610588048,5,151,5,
S1-855941629,4,251,4,
S1-284498057,3,300,3,
S1-325576359,6,300,6,
S1-271376412,6,300,6,
S1-91782432,4,300,4,
S1-901409365,3,300,3,
S1-550112436,3,300,3,
S1-220391622,5,300,5,
S1-202260341,3,300,3,
S1-924225685,3,300,3,
S1-63334273,3,300,3,
S1-205648242,1,300,1,
S1-30922085,3,300,3,
S1-764377367,3,300,3,
S1-751906610,3,300,3,
S1-477482062,3,300,3,
S1-285117544,2,300,2,
S1-945668617,6,300,5,S3-541096954
S1-313443578,3,300,3,
S1-623350227,2,300,2,
S1-987863646,5,300,5,
S1-581140648,2,300,2,
S1-286931863,3,300,3,
S1-559437339,3,300,3,
S1-690708322,5,300,5,
S1-31856390,0,300,0,
S1-409969079,3,300,3,
S1-447649480,3,300,3,
S1-243777778,2,300,2,
S1-111434137,1,300,1,
S1-601995838,5,300,5,
S1-659752488,2,300,2,
S1-907057804,4,300,4,
S1-252208561,3,300,3,
S1-228286787,2,300,2,
S1-17221890,8,300,8,
S1-264378155,4,300,4,
S1-793071436,1,300,0,S3-415543229
S1-406236772,4,300,4,
S1-558233088,1,300,1,
S1-522348225,8,300,8,
S1-10799791,1,300,1,
S1-7031298,1,300,1,
S1-140852379,3,300,3,
S1-492837401,4,300,4,
S1-911379794,3,300,3,
S1-856630308,6,300,6,
S1-624869618,3,300,3,
S1-566300826,4,300,4,
S1-908967885,6,300,6,
S1-123822415,5,300,5,
S1-111762254,4,300,4,
S1-791503998,5,300,4,S2-792300128
S1-848755139,6,300,6,
S1-111671679,3,300,3,
S1-84608459,4,300,4,
S1-749723006,1,300,1,
S1-266827064,3,300,3,
S1-392835348,2,300,2,
S1-553671951,3,300,3,
S1-988103747,5,300,5,
S1-354454671,2,300,2,
S1-592613806,4,300,4,
S1-995232510,3,300,3,
S1-496807889,2,300,2,
S1-316944056,0,300,0,
S1-277020166,2,300,2,
S1-735158471,3,300,3,
S1-748382276,4,300,4,
S1-641805245,7,300,7,
S1-967963051,2,300,2,
S1-6411572,3,300,3,
S1-547946868,2,300,2,
S1-673087320,4,300,4,
S1-379927590,3,300,3,
S1-827161172,3,300,3,
S1-63387175,5,300,5,
S1-159820521,3,168,3,
S1-946511526,2,300,2,
S1-511511121,4,300,4,
S1-234499425,2,300,2,
S1-5582763,3,300,3,
S1-427956292,3,300,3,
S1-159667127,3,300,3,
S1-108161581,2,300,2,
S1-876263399,5,300,5,
S1-953908795,3,300,2,S3-927257276
S1-497115877,3,300,3,
S1-202183537,2,300,1,S3-208188069
S1-46808703,1,300,1,
S1-516182888,3,300,3,
S1-368017048,3,300,3,
S1-718661472,4,300,4,
S1-434620121,4,300,4,
S1-751873781,6,300,6,
S1-340833415,4,300,4,
S1-95253622,4,300,4,
S1-797931309,4,300,4,
S1-318528098,2,300,2,
S1-833100523,4,300,4,
S1-837467369,4,300,4,
S1-128959270,2,300,2,
S1-697583726,2,300,2,
S1-708879924,4,300,4,
S1-705552708,2,300,2,
S1-796682996,6,300,6,
S1-735657524,4,300,4,
S1-670711087,7,300,7,
S1-958786609,5,300,5,
S1-461564843,0,300,0,
S1-835210235,2,224,2,
S1-143666081,5,300,5,
S1-441252923,3,300,3,
S1-681353243,3,300,3,
S1-498793763,3,300,3,
S1-988816252,3,300,3,
S1-694911061,4,300,4,
S1-44244685,0,300,0,
S1-891361441,4,300,4,
S1-804029359,5,300,5,
S1-403950398,4,300,4,
S1-662911253,7,166,7,
S1-462070793,2,300,2,
S1-210857730,5,300,3,"S3-394964441,S3-702335026"
S1-793452127,5,300,5,
S1-650343469,5,300,5,
S1-300152899,2,300,2,
S1-309274764,5,300,5,
S1-639202634,3,300,3,
S1-184352074,2,300,2,
S1-214031664,6,300,6,
S1-111077363,3,300,3,
S1-615419656,5,300,5,
S1-656630024,5,245,5,
S1-828366450,4,300,4,
S1-655680513,5,300,2,"S3-342988468,S3-629947204,S3-672973450"
S1-942713198,4,300,3,S2-526053810
S1-815480644,3,300,3,
S1-844001094,4,300,4,
S1-131755516,0,300,0,
S1-847503746,4,300,4,
S1-405629243,6,300,5,S2-925335136
S1-866775032,5,300,5,
S1-838093920,4,300,4,
S1-346994304,5,300,5,
S1-172308294,2,300,2,
S1-854672189,3,300,3,
S1-990018481,5,300,5,
S1-487526831,2,300,2,
S1-156663143,1,300,0,S2-292337133
S1-947300915,6,300,6,
S1-934613615,5,300,5,
S1-496144497,4,300,4,
S1-306707389,0,300,0,
S1-344332747,4,249,4,
S1-953702659,0,300,0,
S1-644751002,2,300,2,
S1-290117933,3,300,3,
S1-502658928,3,300,3,
S1-15165476,7,300,7,
S1-659050531,4,300,4,
S1-894262960,5,300,4,S3-613805158
S1-655804766,4,300,4,
S1-375124474,4,300,4,
S1-19585949,3,300,3,
S1-902589007,5,300,4,S2-357020712
S1-111473761,7,300,7,
S1-809239269,2,300,2,
S1-583835352,4,300,4,
S1-139005395,5,300,5,
S1-559149398,5,300,5,
S1-798907931,2,300,2,
S1-542726672,7,300,7,
S1-533584937,4,300,4,
S1-892216339,3,300,3,
S1-765063390,6,300,6,
S1-681828844,5,300,5,
S1-719021432,2,300,2,
S1-271444363,7,300,7,
S1-921622312,2,300,2,
S1-344978483,4,300,4,
S1-393515433,5,300,3,"S3-170405923,S3-21554861"
S1-803608498,5,300,5,
S1-870901671,0,300,0,
S1-758084888,6,139,6,
S1-17255810,5,300,5,
S1-48091708,3,300,3,
S1-29173924,3,300,3,
S1-396586368,2,300,0,"S2-55063755,S3-249096057"
S1-752392091,4,300,4,
S1-581512585,5,300,5,
S1-554233483,4,300,4,
S1-188261765,3,300,3,
S1-227340582,6,300,6,
S1-359601912,4,7,4,
S1-58286972,3,300,3,
S1-96022845,3,300,3,
S1-507020457,4,300,4,
S1-516824187,2,300,2,
S1-270718181,6,268,6,
S1-123479987,4,300,4,
S1-865945941,2,300,2,
S1-854420915,2,300,2,
S1-593598686,3,156,3,
S1-189812344,6,300,6,
S1-481622372,5,300,5,
S1-765204178,3,300,3,
S1-166535149,5,300,5,
S1-246978738,4,217,4,
S1-189728934,2,300,2,
S1-857900414,2,300,2,
S1-343786223,1,300,1,
S1-205121359,2,300,2,
S1-155390016,4,300,4,
S1-994426777,3,300,3,
S1-531924921,4,300,4,
S1-878995978,6,243,6,
S1-27047308,5,300,4,S3-978565620
S1-775377661,6,300,6,
S1-9273047,1,300,1,
S1-783771409,2,300,2,
S1-168196840,4,300,4,
S1-308877996,2,300,2,
S1-261817581,4,300,4,
S1-987106045,3,300,3,
S1-113104064,2,300,2,
S1-725844469,1,300,1,
S1-157767059,6,300,6,
S1-340530020,4,300,4,
S1-111431462,2,300,2,
S1-666343734,5,300,5,
S1-872920142,5,300,5,
S1-392870191,3,300,2,S2-973717951
S1-266857494,7,300,7,
S1-392408105,5,300,5,
S1-183127507,4,300,4,
S1-18763983,5,300,5,
S1-252759370,3,300,3,
S1-104513382,4,300,4,
S1-266506778,2,300,2,
S1-867075196,4,282,4,
S1-745929252,3,300,3,
S1-636624644,7,300,6,S3-936000558
S1-123057376,4,300,4,
S1-226557555,2,300,2,
S1-877413131,5,300,5,
S1-102279474,0,300,0,
S1-933832533,2,300,2,
S1-266035017,2,300,2,
S1-17014211,5,300,5,
S1-249511379,3,300,3,
S1-119598068,3,300,3,
S1-891017749,3,300,3,
S1-256806296,2,300,2,
S1-41558088,4,300,4,
S1-77453728,3,300,3,
S1-53084593,5,300,5,
S1-662336790,4,300,4,
S1-586126554,2,300,2,
S1-487418287,5,300,5,
S1-723281451,2,300,2,
S1-922941435,6,179,6,
S1-789405727,2,300,2,
S1-362564707,3,300,3,
S1-169918531,5,300,5,
S1-667657651,2,300,2,
S1-889247597,3,300,3,
S1-681234658,4,300,4,
S1-842904214,2,300,2,
S1-123148696,2,300,2,
S1-800162559,2,300,2,
S1-369815606,8,300,8,
S1-293389006,5,300,5,
S1-77113698,5,288,5,
S1-606361151,3,300,3,
S1-782741791,3,300,3,
S1-537252298,3,300,3,
S1-450417988,1,300,1,
S1-343335984,7,300,6,S3-159482265
S1-172410570,4,162,3,S2-830297525
S1-535595229,4,300,4,
S1-564361377,3,300,3,
S1-95148663,2,300,1,S2-502884915
S1-757293664,4,300,4,
S1-364513870,4,300,4,
S1-646849894,3,264,3,
S1-184100221,5,300,5,
S1-525527161,1,300,1,
S1-913563405,2,300,2,
S1-877872756,3,300,3,
S1-219888113,2,300,2,
S1-984690353,4,266,4,
S1-878834762,2,300,2,
S1-28472596,3,300,3,
S1-227863597,4,300,4,
S1-894958109,5,300,5,
S1-93876033,6,300,6,
S1-23381798,2,300,2,
S1-152992308,4,300,4,
S1-733582768,2,300,2,
S1-464125904,3,300,3,
S1-457604536,7,300,7,
S1-861303720,4,300,4,
S1-468533733,2,212,2,
S1-991801548,5,300,5,
S1-911785286,3,300,3,
S1-839229351,7,158,7,
S1-639150304,4,300,4,
S1-345199198,0,300,0,
S1-956849201,3,300,3,
S1-199080188,2,300,2,
S1-815102779,7,122,7,
S1-688943366,4,300,4,
S1-684728974,0,300,0,
S1-520438892,3,300,3,
S1-789290248,5,300,4,S2-420087517
S1-758782453,2,300,2,
S1-820181515,2,300,2,
S1-860104993,6,300,6,
S1-768833818,4,300,4,
S1-209133057,5,300,5,
S1-854651291,3,300,3,
S1-821102430,1,300,1,
S1-411589694,4,149,4,
S1-698383136,2,300,2,
S1-815461042,2,300,2,
S1-145304303,2,300,2,
S1-473787690,4,300,4,
S1-447659084,4,300,4,
S1-319732135,6,300,6,
S1-108523374,3,300,3,
S1-663953005,2,300,2,
S1-704551561,4,300,4,
S1-314276909,4,300,4,
S1-712549727,3,300,3,
S1-809418121,3,300,3,
S1-762962211,3,300,3,
S1-954562633,3,300,3,
S1-718152203,4,300,4,
S1-734857264,3,300,3,
S1-795910027,5,300,5,
S1-749179251,4,300,4,
S1-112739251,3,300,3,
S1-369495835,5,300,5,
S1-50210321,4,300,4,
S1-884351475,3,300,3,
S1-455207748,4,300,4,
S1-96460516,0,300,0,
S1-486107647,6,300,6,
S1-733570820,5,300,5,
S1-516335412,1,300,1,
S1-966551074,1,300,1,
S1-30119412,5,300,5,
S1-604997565,5,300,5,
S1-695148611,2,300,2,
S1-714284555,2,300,2,
S1-729899256,2,83,2,
S1-942932885,7,300,7,
S1-388229771,5,300,5,
S1-90556884,3,300,3,
S1-364233450,4,300,4,
S1-700179455,5,300,5,
S1-109661066,3,300,3,
S1-218450573,6,49,6,
S1-889373191,2,300,1,S3-415415729
S1-197639397,0,300,0,
S1-163522135,3,300,3,
S1-148457481,2,300,2,
S1-742626506,5,300,5,
S1-93040822,6,300,6,
S1-200100438,2,300,2,
S1-969370249,2,300,2,
S1-678922320,2,300,2,
S1-273601960,2,300,2,
S1-573189320,3,300,3,
S1-917592534,5,178,5,
S1-85716769,2,300,2,
S1-57180603,5,300,5,
S1-676624885,5,283,5,
S1-945740485,6,270,6,
S1-751461181,2,300,2,
S1-961012375,4,300,4,
S1-676766120,4,300,4,
S1-184176764,5,300,4,S3-705180580
S1-830253628,5,300,5,
S1-142176410,6,300,6,
S1-282697380,8,300,8,
S1-18065140,0,300,0,
S1-573561965,3,300,3,
S1-229620408,4,300,3,S3-343486635
S1-774489123,6,300,6,
S1-517554153,5,211,5,
S1-285295185,5,300,5,
S1-590014553,4,300,4,
S1-348684045,3,300,3,
S1-507159449,3,300,3,
S1-456240112,0,300,0,
S1-125827166,4,300,4,
S1-639140856,2,300,2,
S1-516321254,2,300,2,
S1-257460336,3,300,3,
S1-881838068,4,300,4,
S1-702750769,4,300,2,"S2-599374194,S3-158531500"
S1-985986122,1,300,1,
S1-247562157,2,300,2,
S1-868085203,8,300,7,S3-111581923
S1-9966681,5,300,5,
S1-625840995,1,300,1,
S1-786499377,4,297,4,
S1-572520643,3,300,3,
S1-615764977,4,300,4,
S1-669180126,4,300,4,
S1-373858584,2,300,2,
S1-94428453,1,300,1,
S1-846642935,2,300,2,
S1-608667658,0,300,0,
S1-938339956,4,300,4,
S1-259205736,3,300,3,
S1-37820818,4,300,4,
S1-96588855,3,300,2,S3-487224983
S1-93510015,6,300,6,
S1-472684985,3,300,3,
S1-220523277,3,300,3,
S1-921155307,0,300,0,
S1-727439022,3,300,3,
S1-377668811,5,300,5,
S1-720493841,0,300,0,
S1-967060111,5,300,5,
S1-763776963,2,300,2,
S1-253144070,0,300,0,
S1-768069349,3,300,2,S2-502986230
S1-777114122,3,300,3,
S1-309232091,0,300,0,
S1-959642602,3,269,3,
S1-171377513,3,300,3,
S1-579561036,2,300,1,S3-130600491
S1-412372727,7,300,7,
S1-679307920,3,300,3,
S1-259840605,4,300,4,
S1-386543893,2,300,2,
S1-267732357,4,300,4,
S1-865199307,0,300,0,
S1-200873950,4,300,2,"S3-229852393,S3-53812275"
S1-219386081,4,300,4,
S1-390519652,4,300,4,
S1-395275343,0,300,0,
S1-418555265,2,300,2,
S1-119130608,6,300,6,
S1-670631075,2,300,2,
S1-322814031,5,300,5,
S1-529519350,4,300,4,
S1-130541025,4,300,4,
S1-757886987,2,300,2,
S1-765201330,4,300,4,
S1-878386458,3,300,3,
S1-477572237,6,300,6,
S1-314720045,4,294,4,
S1-827584766,3,300,3,
S1-508252839,5,172,5,
S1-271411791,5,300,5,
S1-576959110,3,300,3,
S1-148938446,4,300,4,
S1-402154655,4,77,4,
S1-911541680,7,300,7,
S1-815692744,5,300,5,
S1-72882521,4,300,4,
S1-326577233,3,300,3,
S1-701000840,4,300,4,
S1-691347530,4,300,4,
S1-926898567,4,300,4,
S1-270260298,4,300,4,
S1-8317459,2,300,2,
S1-801836912,3,300,1,"S2-389382699,S3-431804340"
S1-193906117,1,300,1,
S1-128822590,6,300,6,
S1-309938278,3,300,3,
S1-613345234,3,300,3,
S1-773131173,3,300,3,
S1-170251441,3,300,3,
S1-536324282,3,182,3,
S1-121477273,4,300,4,
S1-639242841,0,300,0,
S1-212668193,6,224,6,
S1-635034197,3,300,3,
S1-554628029,5,300,5,
S1-412150906,1,300,1,
S1-744331901,4,300,4,
S1-603022784,5,150,5,
S1-272720363,4,300,4,
S1-898641645,4,300,4,
S1-801621454,2,300,2,
S1-43205869,3,300,3,
S1-558288239,7,300,7,
S1-507784464,4,230,4,
S1-817075922,4,300,4,
S1-422702952,3,300,3,
S1-77916707,1,300,1,
S1-496562273,3,300,3,
S1-212707087,1,300,1,
S1-37755514,1,300,1,
S1-827832033,6,300,3,"S2-394287995,S3-174322243,S3-354116562"
S1-160144458,6,300,6,
S1-535917106,2,300,2,
S1-462030680,2,300,2,
S1-861213399,4,300,4,
S1-801320619,2,300,2,
S1-5397684,6,300,6,
S1-714478146,3,173,3,
S1-253817599,6,300,6,
S1-55024018,3,300,3,
S1-166290855,4,300,2,"S3-618877835,S3-851830658"
S1-721649373,6,300,6,
S1-283965093,5,300,5,
S1-642436894,2,300,2,
S1-967563154,3,300,3,
S1-555449425,1,300,1,
S1-717759657,4,300,4,
S1-200046688,4,300,4,
S1-578914625,2,300,2,
S1-787539291,4,300,4,
S1-963127537,2,300,2,
S1-88164041,1,300,1,
S1-2238453,2,300,2,
S1-482410382,5,300,5,
S1-326591074,3,300,3,
S1-228905372,6,300,6,
S1-280729108,2,300,2,
S1-206721664,6,35,6,
S1-578518591,2,300,2,
S1-336927290,3,300,3,
S1-982258864,2,300,2,
S1-373107937,3,300,3,
S1-752986059,3,300,3,
S1-374512234,3,300,3,
S1-91931317,3,300,3,
S1-97321426,4,300,4,
S1-886954826,2,300,2,
S1-456524025,5,300,5,
S1-15195228,3,300,3,
S1-345029312,4,300,4,
S1-674503966,5,300,5,
S1-705585066,5,300,5,
S1-976543781,3,300,3,
S1-839071345,4,300,4,
S1-912503560,6,300,6,
S1-976228583,2,300,2,
S1-209835839,3,300,3,
S1-655479662,3,300,3,
S1-439561479,3,300,3,
S1-958888788,3,300,3,
S1-621423361,2,300,2,
S1-988107520,8,300,8,
S1-200623599,3,300,3,
S1-386936482,3,300,3,
S1-108029956,5,300,5,
S1-194795061,1,300,1,
S1-821542667,3,300,3,
S1-66052105,4,300,4,
S1-612887985,4,300,4,
S1-218044001,2,300,2,
S1-341498939,2,300,2,
S1-55131514,3,300,3,
S1-49932164,3,300,3,
S1-949608369,5,300,5,
S1-725743092,3,300,3,
S1-644366590,3,48,3,
S1-428263449,5,300,5,
S1-841433657,4,300,4,
S1-968068497,0,81,0,
S1-604146792,3,300,3,
S1-281844469,3,300,3,
S1-251449268,5,300,5,
S1-866571066,6,300,6,
S1-770647753,2,300,2,
S1-399950595,0,300,0,
S1-497888660,4,300,4,
S1-304947961,8,300,8,
S1-205356656,3,300,2,S2-949380805
S1-930765961,4,300,4,
S1-847181718,2,300,2,
S1-192012629,4,300,4,
S1-315426506,5,179,5,
S1-756150442,3,300,3,
S1-730147606,4,300,4,
S1-580812051,4,300,4,
S1-850617187,5,300,5,
S1-923003007,7,300,7,
S1-917021038,2,300,2,
S1-113167130,5,300,5,
S1-752454868,1,300,1,
S1-916623996,2,192,2,
S1-926491921,2,300,2,
S1-771106384,6,300,6,
S1-433260486,5,300,5,
S1-512408094,3,220,3,
S1-141473607,6,289,6,
S1-12360055,1,300,1,
S1-752590867,4,300,4,
S1-611358897,5,300,5,
S1-567050886,5,300,5,
S1-940325658,3,300,3,
S1-501819586,6,300,6,
S1-306261400,3,300,3,
S1-64316486,3,300,3,
S1-504568331,4,300,4,
S1-873726503,4,300,4,
S1-61817221,5,300,5,
S1-479967081,3,300,3,
S1-531142859,2,29,2,
S1-760419613,2,300,2,
S1-28794336,2,300,2,
S1-582573656,4,300,4,
S1-476321651,6,300,6,
S1-877665526,1,300,1,
S1-576872348,2,300,2,
S1-868548783,3,300,3,
S1-295420798,4,300,4,
S1-857959363,0,300,0,
S1-928330713,3,300,3,
S1-825135977,3,300,3,
S1-970856341,4,300,4,
S1-717641622,1,300,1,
S1-472360801,2,300,2,
S1-820490299,0,300,0,
S1-62334291,6,300,6,
S1-604177521,2,300,2,
S1-48427573,7,300,6,S3-720248355
